Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"CPT","lei_6538_19780622, Art. 1º, caput",2,3,"[ Dispõe sobre os Serviços Postais. | ] Esta Lei regula os direitos e obrigações concernentes ao serviço postal e ao serviço de telegrama em todo o território do País, incluídos as águas territoriais e o espaço aéreo, assim como nos lugares em que princípios e convenções internacionais lhes reconheçam extraterritorialidade.",urn:lex:br:federal:lei:1978-06-22;6538!art1_cpt
"PAR","lei_6538_19780622, Art. 1º, Parágrafo único.",4,5,"[ Dispõe sobre os Serviços Postais. | ] O serviço postal e o serviço de telegrama internacionais são regidos também pelas convenções e acordos internacionais ratificados ou aprovados pelo Brasil.",urn:lex:br:federal:lei:1978-06-22;6538!art1_par1u
"CPT","lei_6538_19780622, Art. 2º, caput",9,10,"[ Dispõe sobre os Serviços Postais. | DAS DISPOSIÇÕES GERAIS | ] O serviço postal e o serviço de telegrama são explorados pela União, através de empresa pública vinculada ao Ministério das Comunicações.",urn:lex:br:federal:lei:1978-06-22;6538!art2_cpt
"PAR","lei_6538_19780622, Art. 2º, § 1º",11,20,"[ Dispõe sobre os Serviços Postais. | DAS DISPOSIÇÕES GERAIS | ] Compreende-se no objeto da empresa exploradora dos serviços: planejar, implantar e explorar o serviço postal e o serviço de telegrama; explorar atividades correlatas; promover a formação e o treinamento de pessoal necessário ao desempenho de suas atribuições; exercer outras atividades afins, autorizadas pelo Ministro das Comunicações.",urn:lex:br:federal:lei:1978-06-22;6538!art2_par1
"PAR","lei_6538_19780622, Art. 2º, § 2º",21,22,"[ Dispõe sobre os Serviços Postais. | DAS DISPOSIÇÕES GERAIS | ] A empresa exploradora dos serviços, mediante autorização do Poder Executivo, pode constituir subsidiárias para a prestação de serviços compreendidos no seu objeto.",urn:lex:br:federal:lei:1978-06-22;6538!art2_par2
"PAR","lei_6538_19780622, Art. 2º, § 3º",23,24,"[ Dispõe sobre os Serviços Postais. | DAS DISPOSIÇÕES GERAIS | ] A empresa exploradora dos serviços, atendendo a conveniências técnicas e econômicas, e sem prejuízo de suas atribuições e responsabilidades, pode celebrar contratos e convênios objetivando assegurar a prestação dos serviços, mediante autorização do Ministro das Comunicações.",urn:lex:br:federal:lei:1978-06-22;6538!art2_par3
"PAR","lei_6538_19780622, Art. 2º, § 4º",25,38,"[ Dispõe sobre os Serviços Postais. | DAS DISPOSIÇÕES GERAIS | ] Os recursos da empresa exploradora dos serviços são constituídos: da receita proveniente da prestação dos serviços; da venda de bens compreendidos no seu objeto; dos rendimentos decorrentes da participação societária em outras empresas; do produto de operações de crédito; de dotações orçamentárias; de valores provenientes de outras fontes.",urn:lex:br:federal:lei:1978-06-22;6538!art2_par4
"PAR","lei_6538_19780622, Art. 2º, § 5º",39,40,"[ Dispõe sobre os Serviços Postais. | DAS DISPOSIÇÕES GERAIS | ] A empresa exploradora dos serviços tem sede no Distrito Federal.",urn:lex:br:federal:lei:1978-06-22;6538!art2_par5
"PAR","lei_6538_19780622, Art. 2º, § 6º",41,42,"[ Dispõe sobre os Serviços Postais. | DAS DISPOSIÇÕES GERAIS | ] A empresa exploradora dos serviços pode promover desapropriações de bens ou direitos, mediante ato declaratório de sua utilidade pública, pela autoridade federal.",urn:lex:br:federal:lei:1978-06-22;6538!art2_par6
"PAR","lei_6538_19780622, Art. 2º, § 7º",43,44,"[ Dispõe sobre os Serviços Postais. | DAS DISPOSIÇÕES GERAIS | ] O Poder Executivo regulamentará a exploração de outros serviços compreendidos no objeto da empresa exploradora que vierem a ser criados.",urn:lex:br:federal:lei:1978-06-22;6538!art2_par7
"CPT","lei_6538_19780622, Art. 3º, caput",47,48,"[ Dispõe sobre os Serviços Postais. | DAS DISPOSIÇÕES GERAIS | ] A empresa exploradora é obrigada a assegurar a continuidade dos serviços, observados os índices de confiabilidade, qualidade, eficiência e outros requisitos fixados pelo Ministério das Comunicações.",urn:lex:br:federal:lei:1978-06-22;6538!art3_cpt
"CPT","lei_6538_19780622, Art. 4º, caput",51,52,"[ Dispõe sobre os Serviços Postais. | DAS DISPOSIÇÕES GERAIS | ] É reconhecido a todos o direito de haver a prestação do serviço postal e do serviço de telegrama, observadas as disposições legais e regulamentares.",urn:lex:br:federal:lei:1978-06-22;6538!art4_cpt
"CPT","lei_6538_19780622, Art. 5º, caput",55,56,"[ Dispõe sobre os Serviços Postais. | DAS DISPOSIÇÕES GERAIS | ] O sigilo da correspondência é inviolável.",urn:lex:br:federal:lei:1978-06-22;6538!art5_cpt
"PAR","lei_6538_19780622, Art. 5º, Parágrafo único.",57,58,"[ Dispõe sobre os Serviços Postais. | DAS DISPOSIÇÕES GERAIS | ] A ninguém é permitido intervir no serviço postal ou no serviço de telegrama, salvo nos casos e na forma previstos em lei.",urn:lex:br:federal:lei:1978-06-22;6538!art5_par1u
"CPT","lei_6538_19780622, Art. 6º, caput",61,62,"[ Dispõe sobre os Serviços Postais. | DAS DISPOSIÇÕES GERAIS | ] As pessoas encarregadas do serviço postal ou do serviço de telegrama são obrigadas a manter segredo profissional sobre a existência de correspondência e do conteúdo de mensagem de que tenham conhecimento em razão de suas funções.",urn:lex:br:federal:lei:1978-06-22;6538!art6_cpt
"PAR","lei_6538_19780622, Art. 6º, Parágrafo único.",63,64,"[ Dispõe sobre os Serviços Postais. | DAS DISPOSIÇÕES GERAIS | ] Não se considera violação do segredo profissional, indispensável à manutenção do sigilo de correspondência, a divulgação do nome de destinatário de objeto postal ou de telegrama que não tenha podido ser entregue por erro ou insuficiência de endereço.",urn:lex:br:federal:lei:1978-06-22;6538!art6_par1u
"CPT","lei_6538_19780622, Art. 7º, caput",69,70,"[ Dispõe sobre os Serviços Postais. | DO SERVIÇO POSTAL | ] Constitui serviço postal o recebimento, expedição, transporte e entrega de objetos de correspondência, valores e encomendas, conforme definido em regulamento.",urn:lex:br:federal:lei:1978-06-22;6538!art7_cpt
