Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"CPT","lei_14790_20231229, Art. 1º, caput",3,10,"[ Dispõe sobre a modalidade lotérica denominada apostas de quota fixa; altera as Leis nºs 5.768, de 20 de dezembro de 1971, e 13.756, de 12 de dezembro de 2018, e a Medida Provisória nº 2.158-35, de 24 de agosto de 2001; revoga dispositivos do Decreto-Lei nº 204, de 27 de fevereiro de 1967; e dá outras providências. | DISPOSIÇÕES PRELIMINARES | ] Esta Lei dispõe sobre a modalidade lotérica denominada apostas de quota fixa e altera: a Lei nº 5.768, de 20 de dezembro de 1971, para consolidar e estabelecer novas regras sobre a distribuição gratuita de prêmios a título de propaganda e sobre a distribuição de prêmios realizada por organizações da sociedade civil, com o intuito de arrecadar recursos adicionais destinados à sua manutenção ou custeio; a Lei nº 13.756, de 12 de dezembro de 2018, para estabelecer diretrizes e regras para a exploração da loteria de apostas de quota fixa; e a Medida Provisória nº 2.158-35, de 24 de agosto de 2001, para dispor sobre a taxa de autorização referente às atividades de que trata a Lei nº 5.768, de 20 de dezembro de 1971.",urn:lex:br:federal:lei:2023-12-29;14790!art1_cpt
"PAR","lei_14790_20231229, Art. 1º, Parágrafo único.",11,12,"[ Dispõe sobre a modalidade lotérica denominada apostas de quota fixa; altera as Leis nºs 5.768, de 20 de dezembro de 1971, e 13.756, de 12 de dezembro de 2018, e a Medida Provisória nº 2.158-35, de 24 de agosto de 2001; revoga dispositivos do Decreto-Lei nº 204, de 27 de fevereiro de 1967; e dá outras providências. | DISPOSIÇÕES PRELIMINARES | ] O disposto nesta Lei não se aplica às loterias, que permanecerão sujeitas à legislação especial.",urn:lex:br:federal:lei:2023-12-29;14790!art1_par1u
"CPT","lei_14790_20231229, Art. 2º, caput",15,42,"[ Dispõe sobre a modalidade lotérica denominada apostas de quota fixa; altera as Leis nºs 5.768, de 20 de dezembro de 1971, e 13.756, de 12 de dezembro de 2018, e a Medida Provisória nº 2.158-35, de 24 de agosto de 2001; revoga dispositivos do Decreto-Lei nº 204, de 27 de fevereiro de 1967; e dá outras providências. | DISPOSIÇÕES PRELIMINARES | ] Para fins do disposto nesta Lei, considera-se: aposta: ato por meio do qual se coloca determinado valor em risco na expectativa de obtenção de um prêmio; quota fixa: fator de multiplicação do valor apostado que define o montante a ser recebido pelo apostador, em caso de premiação, para cada unidade de moeda nacional apostada; apostador: pessoa natural que realiza aposta; canal eletrônico: plataforma, que pode ser sítio eletrônico, aplicação de internet, ou ambas, de propriedade ou sob administração do agente operador de apostas, que viabiliza a realização de aposta por meio exclusivamente virtual; aposta virtual: aquela realizada diretamente pelo apostador em canal eletrônico, antes ou durante a ocorrência do evento objeto da aposta; aposta física: aquela realizada presencialmente mediante a aquisição de bilhete em forma impressa, antes ou durante a ocorrência do evento objeto da aposta; evento real de temática esportiva: evento, competição ou ato que inclui competições desportivas, torneios, jogos ou provas, individuais ou coletivos, excluídos aqueles que envolvem exclusivamente a participação de menores de 18 (dezoito) anos de idade, cujo resultado é desconhecido no momento da aposta e que são promovidos ou organizados: de acordo com as regras estabelecidas pela organização nacional de administração do esporte, na forma prevista na Lei nº 14.597, de 14 de junho de 2023 (Lei Geral do Esporte), ou por suas organizações afiliadas; ou por organizações de administração do esporte sediadas fora do País; jogo on-line: canal eletrônico que viabiliza a aposta virtual em jogo no qual o resultado é determinado pelo desfecho de evento futuro aleatório, a partir de um gerador randômico de números, de símbolos, de figuras ou de objetos definido no sistema de regras; evento virtual de jogo on-line: evento, competição ou ato de jogo on-line cujo resultado é desconhecido no momento da aposta; agente operador de apostas: pessoa jurídica que recebe autorização do Ministério da Fazenda para explorar apostas de quota fixa; e aplicações de internet: o conjunto de funcionalidades que podem ser acessadas por meio de um terminal conectado à internet.",urn:lex:br:federal:lei:2023-12-29;14790!art2_cpt
"CPT","lei_14790_20231229, Art. 3º, caput",45,50,"[ Dispõe sobre a modalidade lotérica denominada apostas de quota fixa; altera as Leis nºs 5.768, de 20 de dezembro de 1971, e 13.756, de 12 de dezembro de 2018, e a Medida Provisória nº 2.158-35, de 24 de agosto de 2001; revoga dispositivos do Decreto-Lei nº 204, de 27 de fevereiro de 1967; e dá outras providências. | DISPOSIÇÕES PRELIMINARES | ] As apostas de quota fixa de que trata esta Lei poderão ter por objeto: eventos reais de temática esportiva; ou eventos virtuais de jogos on-line.",urn:lex:br:federal:lei:2023-12-29;14790!art3_cpt
"PAR","lei_14790_20231229, Art. 3º, Parágrafo único.",51,52,"[ Dispõe sobre a modalidade lotérica denominada apostas de quota fixa; altera as Leis nºs 5.768, de 20 de dezembro de 1971, e 13.756, de 12 de dezembro de 2018, e a Medida Provisória nº 2.158-35, de 24 de agosto de 2001; revoga dispositivos do Decreto-Lei nº 204, de 27 de fevereiro de 1967; e dá outras providências. | DISPOSIÇÕES PRELIMINARES | ] Não poderão ser objeto das apostas de que trata o caput deste artigo os eventos esportivos que envolvam as categorias de base ou eventos que envolvam exclusivamente atletas menores de idade em qualquer modalidade esportiva.",urn:lex:br:federal:lei:2023-12-29;14790!art3_par1u
"CPT","lei_14790_20231229, Art. 4º, caput",57,58,"[ Dispõe sobre a modalidade lotérica denominada apostas de quota fixa; altera as Leis nºs 5.768, de 20 de dezembro de 1971, e 13.756, de 12 de dezembro de 2018, e a Medida Provisória nº 2.158-35, de 24 de agosto de 2001; revoga dispositivos do Decreto-Lei nº 204, de 27 de fevereiro de 1967; e dá outras providências. | DO REGIME DE EXPLORAÇÃO | ] As apostas de quota fixa serão exploradas em ambiente concorrencial, mediante prévia autorização a ser expedida pelo Ministério da Fazenda, nos termos desta Lei e da regulamentação de que trata o § 3º do art. 29 da Lei nº 13.756, de 12 de dezembro de 2018.",urn:lex:br:federal:lei:2023-12-29;14790!art4_cpt
"CPT","lei_14790_20231229, Art. 5º, caput",61,68,"[ Dispõe sobre a modalidade lotérica denominada apostas de quota fixa; altera as Leis nºs 5.768, de 20 de dezembro de 1971, e 13.756, de 12 de dezembro de 2018, e a Medida Provisória nº 2.158-35, de 24 de agosto de 2001; revoga dispositivos do Decreto-Lei nº 204, de 27 de fevereiro de 1967; e dá outras providências. | DO REGIME DE EXPLORAÇÃO | ] A autorização para exploração das apostas de quota fixa terá natureza de ato administrativo discricionário, praticado segundo a conveniência e oportunidade do Ministério da Fazenda, à vista do interesse nacional e da proteção dos interesses da coletividade, observadas as seguintes regras: não estará sujeita a quantidade mínima ou máxima de agentes operadores; terá caráter personalíssimo, inegociável e intransferível; e poderá, a critério do Ministério da Fazenda, ser outorgada com prazo de duração de 5 (cinco) anos.",urn:lex:br:federal:lei:2023-12-29;14790!art5_cpt
"PAR","lei_14790_20231229, Art. 5º, § 1º",69,70,"[ Dispõe sobre a modalidade lotérica denominada apostas de quota fixa; altera as Leis nºs 5.768, de 20 de dezembro de 1971, e 13.756, de 12 de dezembro de 2018, e a Medida Provisória nº 2.158-35, de 24 de agosto de 2001; revoga dispositivos do Decreto-Lei nº 204, de 27 de fevereiro de 1967; e dá outras providências. | DO REGIME DE EXPLORAÇÃO | ] A autorização de que trata este artigo poderá ser revista sempre que houver, na pessoa jurídica autorizada, fusão, cisão, incorporação, transformação, bem como transferência ou modificação de controle societário direto ou indireto.",urn:lex:br:federal:lei:2023-12-29;14790!art5_par1
"PAR","lei_14790_20231229, Art. 5º, § 2º",71,72,"[ Dispõe sobre a modalidade lotérica denominada apostas de quota fixa; altera as Leis nºs 5.768, de 20 de dezembro de 1971, e 13.756, de 12 de dezembro de 2018, e a Medida Provisória nº 2.158-35, de 24 de agosto de 2001; revoga dispositivos do Decreto-Lei nº 204, de 27 de fevereiro de 1967; e dá outras providências. | DO REGIME DE EXPLORAÇÃO | ] A revisão de autorização já concedida dar-se-á mediante processo administrativo específico, que poderá ser instaurado de ofício, nos termos da regulamentação, assegurados ao interessado o contraditório e a ampla defesa.",urn:lex:br:federal:lei:2023-12-29;14790!art5_par2
"CPT","lei_14790_20231229, Art. 6º, caput",78,79,"[ Dispõe sobre a modalidade lotérica denominada apostas de quota fixa; altera as Leis nºs 5.768, de 20 de dezembro de 1971, e 13.756, de 12 de dezembro de 2018, e a Medida Provisória nº 2.158-35, de 24 de agosto de 2001; revoga dispositivos do Decreto-Lei nº 204, de 27 de fevereiro de 1967; e dá outras providências. | DO AGENTE OPERADOR DE APOSTAS | Disposições Preliminares | ] A exploração de apostas de quota fixa será exclusiva de pessoas jurídicas que, nos termos desta Lei e da regulamentação do Ministério da Fazenda, receberem prévia autorização para atuar como agente operador de apostas.",urn:lex:br:federal:lei:2023-12-29;14790!art6_cpt
