Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"CPT","lei_14852_20240503, Art. 1º, caput",3,4,"[ Cria o marco legal para a indústria de jogos eletrônicos; e altera as Leis nºs 8.313, de 23 de dezembro de 1991, 8.685, de 20 de julho de 1993, e 9.279, de 14 de maio de 1996. | DISPOSIÇÕES PRELIMINARES | ] Esta Lei cria o marco legal para a indústria de jogos eletrônicos.",urn:lex:br:federal:lei:2024-05-03;14852!art1_cpt
"CPT","lei_14852_20240503, Art. 2º, caput",7,8,"[ Cria o marco legal para a indústria de jogos eletrônicos; e altera as Leis nºs 8.313, de 23 de dezembro de 1991, 8.685, de 20 de julho de 1993, e 9.279, de 14 de maio de 1996. | DISPOSIÇÕES PRELIMINARES | ] A fabricação, a importação, a comercialização, o desenvolvimento e o uso comercial de jogos eletrônicos são regulados por esta Lei.",urn:lex:br:federal:lei:2024-05-03;14852!art2_cpt
"CPT","lei_14852_20240503, Art. 3º, caput",11,12,"[ Cria o marco legal para a indústria de jogos eletrônicos; e altera as Leis nºs 8.313, de 23 de dezembro de 1991, 8.685, de 20 de julho de 1993, e 9.279, de 14 de maio de 1996. | DISPOSIÇÕES PRELIMINARES | ] São livres a fabricação, a importação, a comercialização, o desenvolvimento e o uso comercial de jogos eletrônicos, observado o disposto no art. 173 da Constituição Federal e na legislação vigente.",urn:lex:br:federal:lei:2024-05-03;14852!art3_cpt
"PAR","lei_14852_20240503, Art. 3º, § 1º",13,14,"[ Cria o marco legal para a indústria de jogos eletrônicos; e altera as Leis nºs 8.313, de 23 de dezembro de 1991, 8.685, de 20 de julho de 1993, e 9.279, de 14 de maio de 1996. | DISPOSIÇÕES PRELIMINARES | ] O Estado realizará a classificação etária indicativa, dispensada autorização estatal prévia para o desenvolvimento e a exploração dos jogos eletrônicos abrangidos por esta Lei.",urn:lex:br:federal:lei:2024-05-03;14852!art3_par1
"PAR","lei_14852_20240503, Art. 3º, § 2º",15,16,"[ Cria o marco legal para a indústria de jogos eletrônicos; e altera as Leis nºs 8.313, de 23 de dezembro de 1991, 8.685, de 20 de julho de 1993, e 9.279, de 14 de maio de 1996. | DISPOSIÇÕES PRELIMINARES | ] Na realização da classificação etária indicativa de jogos eletrônicos, levar-se-ão em conta os riscos relacionados ao uso de mecanismos de microtransações.",urn:lex:br:federal:lei:2024-05-03;14852!art3_par2
"CPT","lei_14852_20240503, Art. 4º, caput",22,27,"[ Cria o marco legal para a indústria de jogos eletrônicos; e altera as Leis nºs 8.313, de 23 de dezembro de 1991, 8.685, de 20 de julho de 1993, e 9.279, de 14 de maio de 1996. | DOS JOGOS ELETRÔNICOS | Das Definições, dos Princípios e das Diretrizes Fundamentais | ] Relativamente aos jogos eletrônicos, esta Lei: estabelece os princípios e as diretrizes para sua utilização; apresenta medidas de fomento ao ambiente de negócios e ao aumento de oferta de capital para investimento em empreendedorismo inovador.",urn:lex:br:federal:lei:2024-05-03;14852!art4_cpt
"CPT","lei_14852_20240503, Art. 5º, caput",30,37,"[ Cria o marco legal para a indústria de jogos eletrônicos; e altera as Leis nºs 8.313, de 23 de dezembro de 1991, 8.685, de 20 de julho de 1993, e 9.279, de 14 de maio de 1996. | DOS JOGOS ELETRÔNICOS | Das Definições, dos Princípios e das Diretrizes Fundamentais | ] Para os efeitos desta Lei, considera-se jogo eletrônico: a obra audiovisual interativa desenvolvida como programa de computador, conforme definido na Lei nº 9.609, de 19 de fevereiro de 1998, em que as imagens são alteradas em tempo real a partir de ações e interações do jogador com a interface; o dispositivo central e acessórios, para uso privado ou comercial, especialmente dedicados a executar jogos eletrônicos; o software para uso como aplicativo de celular e/ou página de internet, jogos de console de videogames e jogos em realidade virtual, realidade aumentada, realidade mista e realidade estendida, consumidos por download ou por streaming.",urn:lex:br:federal:lei:2024-05-03;14852!art5_cpt
"PAR","lei_14852_20240503, Art. 5º, Parágrafo único.",38,39,"[ Cria o marco legal para a indústria de jogos eletrônicos; e altera as Leis nºs 8.313, de 23 de dezembro de 1991, 8.685, de 20 de julho de 1993, e 9.279, de 14 de maio de 1996. | DOS JOGOS ELETRÔNICOS | Das Definições, dos Princípios e das Diretrizes Fundamentais | ] As promoções comerciais ou as modalidades lotéricas regulamentadas pelas Leis nºs 13.756, de 12 de dezembro de 2018, e 14.790, de 29 de dezembro de 2023, ou qualquer tipo de jogo que ofereça algum tipo de aposta, com prêmios em ativos reais ou virtuais, ou que envolva resultado aleatório ou de prognóstico, não são considerados jogo eletrônico, vedado às empresas e aos profissionais envolvidos na produção ou na distribuição dessas atividades beneficiar-se de alguma vantagem definida nesta Lei.",urn:lex:br:federal:lei:2024-05-03;14852!art5_par1u
"CPT","lei_14852_20240503, Art. 6º, caput",42,57,"[ Cria o marco legal para a indústria de jogos eletrônicos; e altera as Leis nºs 8.313, de 23 de dezembro de 1991, 8.685, de 20 de julho de 1993, e 9.279, de 14 de maio de 1996. | DOS JOGOS ELETRÔNICOS | Das Definições, dos Princípios e das Diretrizes Fundamentais | ] São princípios e diretrizes desta Lei: reconhecimento do empreendedorismo inovador em jogos eletrônicos como vetor de desenvolvimento econômico, social, ambiental e cultural; fomento ao empreendedorismo inovador como meio de promoção da produtividade e da competitividade da economia brasileira e de geração de postos de trabalho qualificados; promoção da diversidade cultural e das fontes de informação, produção e programação; respeito aos direitos fundamentais e aos valores democráticos; defesa do consumidor e educação e informação de fornecedores e consumidores quanto aos seus direitos e deveres; proteção integral da criança e do adolescente, nos termos do art. 5º da Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente); preservação da privacidade, proteção de dados pessoais e autodeterminação informativa, nos termos da Lei nº 13.709, de 14 de agosto de 2018 (Lei Geral de Proteção de Dados Pessoais).",urn:lex:br:federal:lei:2024-05-03;14852!art6_cpt
"CPT","lei_14852_20240503, Art. 7º, caput",62,63,"[ Cria o marco legal para a indústria de jogos eletrônicos; e altera as Leis nºs 8.313, de 23 de dezembro de 1991, 8.685, de 20 de julho de 1993, e 9.279, de 14 de maio de 1996. | DOS JOGOS ELETRÔNICOS | Do Enquadramento das Empresas Desenvolvedoras de Jogos Eletrônicos | ] Consideram-se empresas desenvolvedoras de jogos eletrônicos as organizações empresariais e societárias que tenham por objetivo criar jogos eletrônicos, conforme definição do art. 5º desta Lei.",urn:lex:br:federal:lei:2024-05-03;14852!art7_cpt
