Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"CPT","lei_14129_20210329, Art. 1º, caput",3,4,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre princípios, regras e instrumentos para o Governo Digital e para o aumento da eficiência pública e altera a Lei nº 7.116, de 29 de agosto de 1983, a Lei nº 12.527, de 18 de novembro de 2011 (Lei de Acesso à Informação), a Lei nº 12.682, de 9 de julho de 2012, e a Lei nº 13.460, de 26 de junho de 2017. | DISPOSIÇÕES GERAIS | ] Esta Lei dispõe sobre princípios, regras e instrumentos para o aumento da eficiência da administração pública, especialmente por meio da desburocratização, da inovação, da transformação digital e da participação do cidadão.",urn:lex:br:federal:lei:2021-03-29;14129!art1_cpt
"PAR","lei_14129_20210329, Art. 1º, Parágrafo único.",5,6,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre princípios, regras e instrumentos para o Governo Digital e para o aumento da eficiência pública e altera a Lei nº 7.116, de 29 de agosto de 1983, a Lei nº 12.527, de 18 de novembro de 2011 (Lei de Acesso à Informação), a Lei nº 12.682, de 9 de julho de 2012, e a Lei nº 13.460, de 26 de junho de 2017. | DISPOSIÇÕES GERAIS | ] Na aplicação desta Lei deverá ser observado o disposto nas Leis nºs 12.527, de 18 de novembro de 2011 (Lei de Acesso à Informação), 13.460, de 26 de junho de 2017, 13.709, de 14 de agosto de 2018 (Lei Geral de Proteção de Dados Pessoais), e 5.172, de 25 de outubro de 1966 (Código Tributário Nacional), e na Lei Complementar nº 105, de 10 de janeiro de 2001.",urn:lex:br:federal:lei:2021-03-29;14129!art1_par1u
"CPT","lei_14129_20210329, Art. 2º, caput",9,16,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre princípios, regras e instrumentos para o Governo Digital e para o aumento da eficiência pública e altera a Lei nº 7.116, de 29 de agosto de 1983, a Lei nº 12.527, de 18 de novembro de 2011 (Lei de Acesso à Informação), a Lei nº 12.682, de 9 de julho de 2012, e a Lei nº 13.460, de 26 de junho de 2017. | DISPOSIÇÕES GERAIS | ] Esta Lei aplica-se: aos órgãos da administração pública direta federal, abrangendo os Poderes Executivo, Judiciário e Legislativo, incluído o Tribunal de Contas da União, e o Ministério Público da União; às entidades da administração pública indireta federal, incluídas as empresas públicas e sociedades de economia mista, suas subsidiárias e controladas, que prestem serviço público, autarquias e fundações públicas; e às administrações diretas e indiretas dos demais entes federados, nos termos dos incisos I e II do caput deste artigo, desde que adotem os comandos desta Lei por meio de atos normativos próprios.",urn:lex:br:federal:lei:2021-03-29;14129!art2_cpt
"PAR","lei_14129_20210329, Art. 2º, § 1º",17,18,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre princípios, regras e instrumentos para o Governo Digital e para o aumento da eficiência pública e altera a Lei nº 7.116, de 29 de agosto de 1983, a Lei nº 12.527, de 18 de novembro de 2011 (Lei de Acesso à Informação), a Lei nº 12.682, de 9 de julho de 2012, e a Lei nº 13.460, de 26 de junho de 2017. | DISPOSIÇÕES GERAIS | ] Esta Lei não se aplica a empresas públicas e sociedades de economia mista, suas subsidiárias e controladas, que não prestem serviço público.",urn:lex:br:federal:lei:2021-03-29;14129!art2_par1
"PAR","lei_14129_20210329, Art. 2º, § 2º",19,20,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre princípios, regras e instrumentos para o Governo Digital e para o aumento da eficiência pública e altera a Lei nº 7.116, de 29 de agosto de 1983, a Lei nº 12.527, de 18 de novembro de 2011 (Lei de Acesso à Informação), a Lei nº 12.682, de 9 de julho de 2012, e a Lei nº 13.460, de 26 de junho de 2017. | DISPOSIÇÕES GERAIS | ] As referências feitas nesta Lei, direta ou indiretamente, a Estados, Municípios e ao Distrito Federal são cabíveis somente na hipótese de ter sido cumprido o requisito previsto no inciso III do caput deste artigo.",urn:lex:br:federal:lei:2021-03-29;14129!art2_par2
"CPT","lei_14129_20210329, Art. 3º, caput",23,76,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre princípios, regras e instrumentos para o Governo Digital e para o aumento da eficiência pública e altera a Lei nº 7.116, de 29 de agosto de 1983, a Lei nº 12.527, de 18 de novembro de 2011 (Lei de Acesso à Informação), a Lei nº 12.682, de 9 de julho de 2012, e a Lei nº 13.460, de 26 de junho de 2017. | DISPOSIÇÕES GERAIS | ] São princípios e diretrizes do Governo Digital e da eficiência pública: a desburocratização, a modernização, o fortalecimento e a simplificação da relação do poder público com a sociedade, mediante serviços digitais, acessíveis inclusive por dispositivos móveis; a disponibilização em plataforma única do acesso às informações e aos serviços públicos, observadas as restrições legalmente previstas e sem prejuízo, quando indispensável, da prestação de caráter presencial; a possibilidade aos cidadãos, às pessoas jurídicas e aos outros entes públicos de demandar e de acessar serviços públicos por meio digital, sem necessidade de solicitação presencial; a transparência na execução dos serviços públicos e o monitoramento da qualidade desses serviços; o incentivo à participação social no controle e na fiscalização da administração pública; o dever do gestor público de prestar contas diretamente à população sobre a gestão dos recursos públicos; o uso de linguagem clara e compreensível a qualquer cidadão; o uso da tecnologia para otimizar processos de trabalho da administração pública; a atuação integrada entre os órgãos e as entidades envolvidos na prestação e no controle dos serviços públicos, com o compartilhamento de dados pessoais em ambiente seguro quando for indispensável para a prestação do serviço, nos termos da Lei nº 13.709, de 14 de agosto de 2018 (Lei Geral de Proteção de Dados Pessoais), e, quando couber, com a transferência de sigilo, nos termos do art. 198 da Lei nº 5.172, de 25 de outubro de 1966 (Código Tributário Nacional), e da Lei Complementar nº 105, de 10 de janeiro de 2001; a simplificação dos procedimentos de solicitação, oferta e acompanhamento dos serviços públicos, com foco na universalização do acesso e no autosserviço; a eliminação de formalidades e de exigências cujo custo econômico ou social seja superior ao risco envolvido; a imposição imediata e de uma única vez ao interessado das exigências necessárias à prestação dos serviços públicos, justificada exigência posterior apenas em caso de dúvida superveniente; a vedação de exigência de prova de fato já comprovado pela apresentação de documento ou de informação válida; a interoperabilidade de sistemas e a promoção de dados abertos; a presunção de boa-fé do usuário dos serviços públicos; a permanência da possibilidade de atendimento presencial, de acordo com as características, a relevância e o público-alvo do serviço; a proteção de dados pessoais, nos termos da Lei nº 13.709, de 14 de agosto de 2018 (Lei Geral de Proteção de Dados Pessoais); o cumprimento de compromissos e de padrões de qualidade divulgados na Carta de Serviços ao Usuário; a acessibilidade da pessoa com deficiência ou com mobilidade reduzida, nos termos da Lei nº 13.146, de 6 de julho de 2015 (Estatuto da Pessoa com Deficiência); o estímulo a ações educativas para qualificação dos servidores públicos para o uso das tecnologias digitais e para a inclusão digital da população; o apoio técnico aos entes federados para implantação e adoção de estratégias que visem à transformação digital da administração pública; o estímulo ao uso das assinaturas eletrônicas nas interações e nas comunicações entre órgãos públicos e entre estes e os cidadãos; a implantação do governo como plataforma e a promoção do uso de dados, preferencialmente anonimizados, por pessoas físicas e jurídicas de diferentes setores da sociedade, resguardado o disposto nos arts. 7º e 11 da Lei nº 13.709, de 14 de agosto de 2018 (Lei Geral de Proteção de Dados Pessoais), com vistas, especialmente, à formulação de políticas públicas, de pesquisas científicas, de geração de negócios e de controle social; o tratamento adequado a idosos, nos termos da Lei nº 10.741, de 1º de outubro de 2003 (Estatuto do Idoso); a adoção preferencial, no uso da internet e de suas aplicações, de tecnologias, de padrões e de formatos abertos e livres, conforme disposto no inciso V do caput do art. 24 e no art. 25 da Lei nº 12.965, de 23 de abril de 2014 (Marco Civil da Internet); e a promoção do desenvolvimento tecnológico e da inovação no setor público.",urn:lex:br:federal:lei:2021-03-29;14129!art3_cpt
"CPT","lei_14129_20210329, Art. 4º, caput",79,102,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre princípios, regras e instrumentos para o Governo Digital e para o aumento da eficiência pública e altera a Lei nº 7.116, de 29 de agosto de 1983, a Lei nº 12.527, de 18 de novembro de 2011 (Lei de Acesso à Informação), a Lei nº 12.682, de 9 de julho de 2012, e a Lei nº 13.460, de 26 de junho de 2017. | DISPOSIÇÕES GERAIS | ] Para os fins desta Lei, considera-se: (VETADO); autosserviço: acesso pelo cidadão a serviço público prestado por meio digital, sem necessidade de mediação humana; base nacional de serviços públicos: base de dados que contém as informações necessárias sobre a oferta de serviços públicos de todos os prestadores desses serviços; dados abertos: dados acessíveis ao público, representados em meio digital, estruturados em formato aberto, processáveis por máquina, referenciados na internet e disponibilizados sob licença aberta que permita sua livre utilização, consumo ou tratamento por qualquer pessoa, física ou jurídica; dado acessível ao público: qualquer dado gerado ou acumulado pelos entes públicos que não esteja sob sigilo ou sob restrição de acesso nos termos da Lei nº 12.527, de 18 de novembro de 2011 (Lei de Acesso à Informação); formato aberto: formato de arquivo não proprietário, cuja especificação esteja documentada publicamente e seja de livre conhecimento e implementação, livre de patentes ou de qualquer outra restrição legal quanto à sua utilização; governo como plataforma: infraestrutura tecnológica que facilite o uso de dados de acesso público e promova a interação entre diversos agentes, de forma segura, eficiente e responsável, para estímulo à inovação, à exploração de atividade econômica e à prestação de serviços à população; laboratório de inovação: espaço aberto à participação e à colaboração da sociedade para o desenvolvimento de ideias, de ferramentas e de métodos inovadores para a gestão pública, a prestação de serviços públicos e a participação do cidadão para o exercício do controle sobre a administração pública; plataformas de governo digital: ferramentas digitais e serviços comuns aos órgãos, normalmente ofertados de forma centralizada e compartilhada, necessárias para a oferta digital de serviços e de políticas públicas; registros de referência: informação íntegra e precisa oriunda de uma ou mais fontes de dados, centralizadas ou descentralizadas, sobre elementos fundamentais para a prestação de serviços e para a gestão de políticas públicas; e transparência ativa: disponibilização de dados pela administração pública independentemente de solicitações.",urn:lex:br:federal:lei:2021-03-29;14129!art4_cpt
"PAR","lei_14129_20210329, Art. 4º, Parágrafo único.",103,104,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre princípios, regras e instrumentos para o Governo Digital e para o aumento da eficiência pública e altera a Lei nº 7.116, de 29 de agosto de 1983, a Lei nº 12.527, de 18 de novembro de 2011 (Lei de Acesso à Informação), a Lei nº 12.682, de 9 de julho de 2012, e a Lei nº 13.460, de 26 de junho de 2017. | DISPOSIÇÕES GERAIS | ] Aplicam-se a esta Lei os conceitos da Lei nº 13.709, de 14 de agosto de 2018 (Lei Geral de Proteção de Dados Pessoais).",urn:lex:br:federal:lei:2021-03-29;14129!art4_par1u
"CPT","lei_14129_20210329, Art. 5º, caput",110,111,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre princípios, regras e instrumentos para o Governo Digital e para o aumento da eficiência pública e altera a Lei nº 7.116, de 29 de agosto de 1983, a Lei nº 12.527, de 18 de novembro de 2011 (Lei de Acesso à Informação), a Lei nº 12.682, de 9 de julho de 2012, e a Lei nº 13.460, de 26 de junho de 2017. | DA DIGITALIZAÇÃO DA ADMINISTRAÇÃO PÚBLICA E DA PRESTAÇÃO DIGITAL DE SERVIÇOS PÚBLICOS - GOVERNO DIGITA | Da Digitalização | ] A administração pública utilizará soluções digitais para a gestão de suas políticas finalísticas e administrativas e para o trâmite de processos administrativos eletrônicos.",urn:lex:br:federal:lei:2021-03-29;14129!art5_cpt
"PAR","lei_14129_20210329, Art. 5º, Parágrafo único.",112,113,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre princípios, regras e instrumentos para o Governo Digital e para o aumento da eficiência pública e altera a Lei nº 7.116, de 29 de agosto de 1983, a Lei nº 12.527, de 18 de novembro de 2011 (Lei de Acesso à Informação), a Lei nº 12.682, de 9 de julho de 2012, e a Lei nº 13.460, de 26 de junho de 2017. | DA DIGITALIZAÇÃO DA ADMINISTRAÇÃO PÚBLICA E DA PRESTAÇÃO DIGITAL DE SERVIÇOS PÚBLICOS - GOVERNO DIGITA | Da Digitalização | ] Entes públicos que emitem atestados, certidões, diplomas ou outros documentos comprobatórios com validade legal poderão fazê-lo em meio digital, assinados eletronicamente na forma do art. 7º desta Lei e da Lei nº 14.063, de 23 de setembro de 2020.",urn:lex:br:federal:lei:2021-03-29;14129!art5_par1u
