Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"CPT","lei_13709_20180814, Art. 1º, caput",3,4,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Lei Geral de Proteção de Dados Pessoais (LGPD). | DISPOSIÇÕES PRELIMINARES | ] Esta Lei dispõe sobre o tratamento de dados pessoais, inclusive nos meios digitais, por pessoa natural ou por pessoa jurídica de direito público ou privado, com o objetivo de proteger os direitos fundamentais de liberdade e de privacidade e o livre desenvolvimento da personalidade da pessoa natural.",urn:lex:br:federal:lei:2018-08-14;13709!art1_cpt
"PAR","lei_13709_20180814, Art. 1º, Parágrafo único.",5,6,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Lei Geral de Proteção de Dados Pessoais (LGPD). | DISPOSIÇÕES PRELIMINARES | ] As normas gerais contidas nesta Lei são de interesse nacional e devem ser observadas pela União, Estados, Distrito Federal e Municípios. (Incluído por Lei nº 13.853 de 08.07.2019)",urn:lex:br:federal:lei:2018-08-14;13709!art1_par1u
"CPT","lei_13709_20180814, Art. 2º, caput",9,24,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Lei Geral de Proteção de Dados Pessoais (LGPD). | DISPOSIÇÕES PRELIMINARES | ] A disciplina da proteção de dados pessoais tem como fundamentos: o respeito à privacidade; a autodeterminação informativa; a liberdade de expressão, de informação, de comunicação e de opinião; a inviolabilidade da intimidade, da honra e da imagem; o desenvolvimento econômico e tecnológico e a inovação; a livre iniciativa, a livre concorrência e a defesa do consumidor; e os direitos humanos, o livre desenvolvimento da personalidade, a dignidade e o exercício da cidadania pelas pessoas naturais.",urn:lex:br:federal:lei:2018-08-14;13709!art2_cpt
"CPT","lei_13709_20180814, Art. 3º, caput",27,34,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Lei Geral de Proteção de Dados Pessoais (LGPD). | DISPOSIÇÕES PRELIMINARES | ] Esta Lei aplica-se a qualquer operação de tratamento realizada por pessoa natural ou por pessoa jurídica de direito público ou privado, independentemente do meio, do país de sua sede ou do país onde estejam localizados os dados, desde que: a operação de tratamento seja realizada no território nacional; a atividade de tratamento tenha por objetivo a oferta ou o fornecimento de bens ou serviços ou o tratamento de dados de indivíduos localizados no território nacional; ou (Redação dada por Medida Provisória nº 869 de 27.12.2018) (Redação dada por Lei nº 13.853 de 08.07.2019) os dados pessoais objeto do tratamento tenham sido coletados no território nacional.",urn:lex:br:federal:lei:2018-08-14;13709!art3_cpt
"PAR","lei_13709_20180814, Art. 3º, § 1º",35,36,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Lei Geral de Proteção de Dados Pessoais (LGPD). | DISPOSIÇÕES PRELIMINARES | ] Consideram-se coletados no território nacional os dados pessoais cujo titular nele se encontre no momento da coleta.",urn:lex:br:federal:lei:2018-08-14;13709!art3_par1
"PAR","lei_13709_20180814, Art. 3º, § 2º",37,38,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Lei Geral de Proteção de Dados Pessoais (LGPD). | DISPOSIÇÕES PRELIMINARES | ] Excetua-se do disposto no inciso I deste artigo o tratamento de dados previsto no inciso IV do caput do art. 4º desta Lei.",urn:lex:br:federal:lei:2018-08-14;13709!art3_par2
"CPT","lei_13709_20180814, Art. 4º, caput",41,62,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Lei Geral de Proteção de Dados Pessoais (LGPD). | DISPOSIÇÕES PRELIMINARES | ] Esta Lei não se aplica ao tratamento de dados pessoais: realizado por pessoa natural para fins exclusivamente particulares e não econômicos; realizado para fins exclusivamente: jornalístico e artísticos; ou acadêmicos, aplicando-se a esta hipótese os arts. 7º e 11 desta Lei; (Redação dada por Medida Provisória nº 869 de 27.12.2018) (Redação restaurada pela perda de eficácia de Medida Provisória declarada por Lei nº 13.853 de 08.07.2019) realizado para fins exclusivos de: segurança pública; defesa nacional; segurança do Estado; ou atividades de investigação e repressão de infrações penais; ou provenientes de fora do território nacional e que não sejam objeto de comunicação, uso compartilhado de dados com agentes de tratamento brasileiros ou objeto de transferência internacional de dados com outro país que não o de proveniência, desde que o país de proveniência proporcione grau de proteção de dados pessoais adequado ao previsto nesta Lei.",urn:lex:br:federal:lei:2018-08-14;13709!art4_cpt
"PAR","lei_13709_20180814, Art. 4º, § 1º",63,64,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Lei Geral de Proteção de Dados Pessoais (LGPD). | DISPOSIÇÕES PRELIMINARES | ] O tratamento de dados pessoais previsto no inciso III será regido por legislação específica, que deverá prever medidas proporcionais e estritamente necessárias ao atendimento do interesse público, observados o devido processo legal, os princípios gerais de proteção e os direitos do titular previstos nesta Lei.",urn:lex:br:federal:lei:2018-08-14;13709!art4_par1
"PAR","lei_13709_20180814, Art. 4º, § 2º",65,66,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Lei Geral de Proteção de Dados Pessoais (LGPD). | DISPOSIÇÕES PRELIMINARES | ] É vedado o tratamento dos dados a que se refere o inciso III do caput deste artigo por pessoa de direito privado, exceto em procedimentos sob tutela de pessoa jurídica de direito público, que serão objeto de informe específico à autoridade nacional e que deverão observar a limitação imposta no § 4º deste artigo. (Redação dada por Medida Provisória nº 869 de 27.12.2018) (Redação restaurada pela perda de eficácia de Medida Provisória declarada por Lei nº 13.853 de 08.07.2019)",urn:lex:br:federal:lei:2018-08-14;13709!art4_par2
"PAR","lei_13709_20180814, Art. 4º, § 3º",67,68,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Lei Geral de Proteção de Dados Pessoais (LGPD). | DISPOSIÇÕES PRELIMINARES | ] A autoridade nacional emitirá opiniões técnicas ou recomendações referentes às exceções previstas no inciso III do caput deste artigo e deverá solicitar aos responsáveis relatórios de impacto à proteção de dados pessoais. (Redação dada por Medida Provisória nº 869 de 27.12.2018) (Redação restaurada pela perda de eficácia de Medida Provisória declarada por Lei nº 13.853 de 08.07.2019)",urn:lex:br:federal:lei:2018-08-14;13709!art4_par3
