Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"CPT","lei_13848_20190625, Art. 1º, caput",2,3,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a gestão, a organização, o processo decisório e o controle social das agências reguladoras, altera a Lei nº 9.427, de 26 de dezembro de 1996, a Lei nº 9.472, de 16 de julho de 1997, a Lei nº 9.478, de 6 de agosto de 1997, a Lei nº 9.782, de 26 de janeiro de 1999, a Lei nº 9.961, de 28 de janeiro de 2000, a Lei nº 9.984, de 17 de julho de 2000, a Lei nº 9.986, de 18 de julho de 2000, a Lei nº 10.233, de 5 de junho de 2001, a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, a Lei nº 11.182, de 27 de setembro de 2005, e a Lei nº 10.180, de 6 de fevereiro de 2001. | ] Esta Lei dispõe sobre a gestão, a organização, o processo decisório e o controle social das agências reguladoras, altera a Lei nº 9.427, de 26 de dezembro de 1996, a Lei nº 9.472, de 16 de julho de 1997, a Lei nº 9.478, de 6 de agosto de 1997, a Lei nº 9.782, de 26 de janeiro de 1999, a Lei nº 9.961, de 28 de janeiro de 2000, a Lei nº 9.984, de 17 de julho de 2000, a Lei nº 9.986, de 18 de julho de 2000, a Lei nº 10.233, de 5 de junho de 2001, a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, a Lei nº 11.182, de 27 de setembro de 2005, e a Lei nº 10.180, de 6 de fevereiro de 2001.",urn:lex:br:federal:lei:2019-06-25;13848!art1_cpt
"CPT","lei_13848_20190625, Art. 2º, caput",6,31,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a gestão, a organização, o processo decisório e o controle social das agências reguladoras, altera a Lei nº 9.427, de 26 de dezembro de 1996, a Lei nº 9.472, de 16 de julho de 1997, a Lei nº 9.478, de 6 de agosto de 1997, a Lei nº 9.782, de 26 de janeiro de 1999, a Lei nº 9.961, de 28 de janeiro de 2000, a Lei nº 9.984, de 17 de julho de 2000, a Lei nº 9.986, de 18 de julho de 2000, a Lei nº 10.233, de 5 de junho de 2001, a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, a Lei nº 11.182, de 27 de setembro de 2005, e a Lei nº 10.180, de 6 de fevereiro de 2001. | ] Consideram-se agências reguladoras, para os fins desta Lei e para os fins da Lei nº 9.986, de 18 de julho de 2000: a Agência Nacional de Energia Elétrica (Aneel); a Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP); a Agência Nacional de Telecomunicações (Anatel); a Agência Nacional de Vigilância Sanitária (Anvisa); a Agência Nacional de Saúde Suplementar (ANS); a Agência Nacional de Águas (ANA); a Agência Nacional de Transportes Aquaviários (Antaq); a Agência Nacional de Transportes Terrestres (ANTT); a Agência Nacional do Cinema (Ancine); a Agência Nacional de Aviação Civil (Anac); a Agência Nacional de Mineração (ANM). a Agência Nacional de Proteção de Dados (ANPD). (Incluído por Lei nº 15.352 de 25.02.2026)",urn:lex:br:federal:lei:2019-06-25;13848!art2_cpt
"PAR","lei_13848_20190625, Art. 2º, Parágrafo único.",32,33,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a gestão, a organização, o processo decisório e o controle social das agências reguladoras, altera a Lei nº 9.427, de 26 de dezembro de 1996, a Lei nº 9.472, de 16 de julho de 1997, a Lei nº 9.478, de 6 de agosto de 1997, a Lei nº 9.782, de 26 de janeiro de 1999, a Lei nº 9.961, de 28 de janeiro de 2000, a Lei nº 9.984, de 17 de julho de 2000, a Lei nº 9.986, de 18 de julho de 2000, a Lei nº 10.233, de 5 de junho de 2001, a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, a Lei nº 11.182, de 27 de setembro de 2005, e a Lei nº 10.180, de 6 de fevereiro de 2001. | ] Ressalvado o que dispuser a legislação específica, aplica-se o disposto nesta Lei às autarquias especiais caracterizadas, nos termos desta Lei, como agências reguladoras e criadas a partir de sua vigência.",urn:lex:br:federal:lei:2019-06-25;13848!art2_par1u
"CPT","lei_13848_20190625, Art. 3º, caput",36,37,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a gestão, a organização, o processo decisório e o controle social das agências reguladoras, altera a Lei nº 9.427, de 26 de dezembro de 1996, a Lei nº 9.472, de 16 de julho de 1997, a Lei nº 9.478, de 6 de agosto de 1997, a Lei nº 9.782, de 26 de janeiro de 1999, a Lei nº 9.961, de 28 de janeiro de 2000, a Lei nº 9.984, de 17 de julho de 2000, a Lei nº 9.986, de 18 de julho de 2000, a Lei nº 10.233, de 5 de junho de 2001, a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, a Lei nº 11.182, de 27 de setembro de 2005, e a Lei nº 10.180, de 6 de fevereiro de 2001. | ] A natureza especial conferida à agência reguladora é caracterizada pela ausência de tutela ou de subordinação hierárquica, pela autonomia funcional, decisória, administrativa e financeira e pela investidura a termo de seus dirigentes e estabilidade durante os mandatos, bem como pelas demais disposições constantes desta Lei ou de leis específicas voltadas à sua implementação.",urn:lex:br:federal:lei:2019-06-25;13848!art3_cpt
"PAR","lei_13848_20190625, Art. 3º, § 1º",38,39,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a gestão, a organização, o processo decisório e o controle social das agências reguladoras, altera a Lei nº 9.427, de 26 de dezembro de 1996, a Lei nº 9.472, de 16 de julho de 1997, a Lei nº 9.478, de 6 de agosto de 1997, a Lei nº 9.782, de 26 de janeiro de 1999, a Lei nº 9.961, de 28 de janeiro de 2000, a Lei nº 9.984, de 17 de julho de 2000, a Lei nº 9.986, de 18 de julho de 2000, a Lei nº 10.233, de 5 de junho de 2001, a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, a Lei nº 11.182, de 27 de setembro de 2005, e a Lei nº 10.180, de 6 de fevereiro de 2001. | ] Cada agência reguladora, bem como eventuais fundos a ela vinculados, deverá corresponder a um órgão setorial dos Sistemas de Planejamento e de Orçamento Federal, de Administração Financeira Federal, de Pessoal Civil da Administração Federal, de Organização e Inovação Institucional, de Administração dos Recursos de Tecnologia da Informação e de Serviços Gerais.",urn:lex:br:federal:lei:2019-06-25;13848!art3_par1
"PAR","lei_13848_20190625, Art. 3º, § 2º",40,53,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a gestão, a organização, o processo decisório e o controle social das agências reguladoras, altera a Lei nº 9.427, de 26 de dezembro de 1996, a Lei nº 9.472, de 16 de julho de 1997, a Lei nº 9.478, de 6 de agosto de 1997, a Lei nº 9.782, de 26 de janeiro de 1999, a Lei nº 9.961, de 28 de janeiro de 2000, a Lei nº 9.984, de 17 de julho de 2000, a Lei nº 9.986, de 18 de julho de 2000, a Lei nº 10.233, de 5 de junho de 2001, a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, a Lei nº 11.182, de 27 de setembro de 2005, e a Lei nº 10.180, de 6 de fevereiro de 2001. | ] A autonomia administrativa da agência reguladora é caracterizada pelas seguintes competências: solicitar diretamente ao Ministério da Economia: autorização para a realização de concursos públicos; provimento dos cargos autorizados em lei para seu quadro de pessoal, observada a disponibilidade orçamentária; alterações no respectivo quadro de pessoal, fundamentadas em estudos de dimensionamento, bem como alterações nos planos de carreira de seus servidores; conceder diárias e passagens em deslocamentos nacionais e internacionais e autorizar afastamentos do País a servidores da agência; celebrar contratos administrativos e prorrogar contratos em vigor relativos a atividades de custeio, independentemente do valor.",urn:lex:br:federal:lei:2019-06-25;13848!art3_par2
"PAR","lei_13848_20190625, Art. 3º, § 3º",54,55,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a gestão, a organização, o processo decisório e o controle social das agências reguladoras, altera a Lei nº 9.427, de 26 de dezembro de 1996, a Lei nº 9.472, de 16 de julho de 1997, a Lei nº 9.478, de 6 de agosto de 1997, a Lei nº 9.782, de 26 de janeiro de 1999, a Lei nº 9.961, de 28 de janeiro de 2000, a Lei nº 9.984, de 17 de julho de 2000, a Lei nº 9.986, de 18 de julho de 2000, a Lei nº 10.233, de 5 de junho de 2001, a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, a Lei nº 11.182, de 27 de setembro de 2005, e a Lei nº 10.180, de 6 de fevereiro de 2001. | ] As agências reguladoras devem adotar práticas de gestão de riscos e de controle interno e elaborar e divulgar programa de integridade, com o objetivo de promover a adoção de medidas e ações institucionais destinadas à prevenção, à detecção, à punição e à remediação de fraudes e atos de corrupção.",urn:lex:br:federal:lei:2019-06-25;13848!art3_par3
"CPT","lei_13848_20190625, Art. 4º, caput",59,60,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a gestão, a organização, o processo decisório e o controle social das agências reguladoras, altera a Lei nº 9.427, de 26 de dezembro de 1996, a Lei nº 9.472, de 16 de julho de 1997, a Lei nº 9.478, de 6 de agosto de 1997, a Lei nº 9.782, de 26 de janeiro de 1999, a Lei nº 9.961, de 28 de janeiro de 2000, a Lei nº 9.984, de 17 de julho de 2000, a Lei nº 9.986, de 18 de julho de 2000, a Lei nº 10.233, de 5 de junho de 2001, a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, a Lei nº 11.182, de 27 de setembro de 2005, e a Lei nº 10.180, de 6 de fevereiro de 2001. | DO PROCESSO DECISÓRIO DAS AGÊNCIAS REGULADORAS | ] A agência reguladora deverá observar, em suas atividades, a devida adequação entre meios e fins, vedada a imposição de obrigações, restrições e sanções em medida superior àquela necessária ao atendimento do interesse público.",urn:lex:br:federal:lei:2019-06-25;13848!art4_cpt
"CPT","lei_13848_20190625, Art. 5º, caput",63,64,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a gestão, a organização, o processo decisório e o controle social das agências reguladoras, altera a Lei nº 9.427, de 26 de dezembro de 1996, a Lei nº 9.472, de 16 de julho de 1997, a Lei nº 9.478, de 6 de agosto de 1997, a Lei nº 9.782, de 26 de janeiro de 1999, a Lei nº 9.961, de 28 de janeiro de 2000, a Lei nº 9.984, de 17 de julho de 2000, a Lei nº 9.986, de 18 de julho de 2000, a Lei nº 10.233, de 5 de junho de 2001, a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, a Lei nº 11.182, de 27 de setembro de 2005, e a Lei nº 10.180, de 6 de fevereiro de 2001. | DO PROCESSO DECISÓRIO DAS AGÊNCIAS REGULADORAS | ] A agência reguladora deverá indicar os pressupostos de fato e de direito que terminarem suas decisões, inclusive a respeito da edição ou não de atos normativos.",urn:lex:br:federal:lei:2019-06-25;13848!art5_cpt
"CPT","lei_13848_20190625, Art. 6º, caput",67,68,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a gestão, a organização, o processo decisório e o controle social das agências reguladoras, altera a Lei nº 9.427, de 26 de dezembro de 1996, a Lei nº 9.472, de 16 de julho de 1997, a Lei nº 9.478, de 6 de agosto de 1997, a Lei nº 9.782, de 26 de janeiro de 1999, a Lei nº 9.961, de 28 de janeiro de 2000, a Lei nº 9.984, de 17 de julho de 2000, a Lei nº 9.986, de 18 de julho de 2000, a Lei nº 10.233, de 5 de junho de 2001, a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, a Lei nº 11.182, de 27 de setembro de 2005, e a Lei nº 10.180, de 6 de fevereiro de 2001. | DO PROCESSO DECISÓRIO DAS AGÊNCIAS REGULADORAS | ] A adoção e as propostas de alteração de atos normativos de interesse geral dos agentes econômicos, consumidores ou usuários dos serviços prestados serão, nos termos de regulamento, precedidas da realização de Análise de Impacto Regulatório (AIR), que conterá informações e dados sobre os possíveis efeitos do ato normativo.",urn:lex:br:federal:lei:2019-06-25;13848!art6_cpt
