Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"CPT","lei_8078_19900911, Art. 1º, caput",4,5,"[ Dispõe sobre a proteção do consumidor e dá outras providências. | DOS DIREITOS DO CONSUMIDOR | DISPOSIÇÕES GERAIS | ] O presente código estabelece normas de proteção e defesa do consumidor, de ordem pública e interesse social, nos termos dos arts. 5º, inciso XXXII, 170, inciso V, da Constituição Federal e art. 48 de suas Disposições Transitórias.",urn:lex:br:federal:lei:1990-09-11;8078!art1_cpt
"CPT","lei_8078_19900911, Art. 2º, caput",8,9,"[ Dispõe sobre a proteção do consumidor e dá outras providências. | DOS DIREITOS DO CONSUMIDOR | DISPOSIÇÕES GERAIS | ] Consumidor é toda pessoa física ou jurídica que adquire ou utiliza produto ou serviço como destinatário final.",urn:lex:br:federal:lei:1990-09-11;8078!art2_cpt
"PAR","lei_8078_19900911, Art. 2º, Parágrafo único.",10,11,"[ Dispõe sobre a proteção do consumidor e dá outras providências. | DOS DIREITOS DO CONSUMIDOR | DISPOSIÇÕES GERAIS | ] Equipara-se a consumidor a coletividade de pessoas, ainda que indetermináveis, que haja intervindo nas relações de consumo.",urn:lex:br:federal:lei:1990-09-11;8078!art2_par1u
"CPT","lei_8078_19900911, Art. 3º, caput",14,15,"[ Dispõe sobre a proteção do consumidor e dá outras providências. | DOS DIREITOS DO CONSUMIDOR | DISPOSIÇÕES GERAIS | ] Fornecedor é toda pessoa física ou jurídica, pública ou privada, nacional ou estrangeira, bem como os entes despersonalizados, que desenvolvem atividade de produção, montagem, criação, construção, transformação, importação, exportação, distribuição ou comercialização de produtos ou prestação de serviços.",urn:lex:br:federal:lei:1990-09-11;8078!art3_cpt
"PAR","lei_8078_19900911, Art. 3º, § 1º",16,17,"[ Dispõe sobre a proteção do consumidor e dá outras providências. | DOS DIREITOS DO CONSUMIDOR | DISPOSIÇÕES GERAIS | ] Produto é qualquer bem, móvel ou imóvel, material ou imaterial.",urn:lex:br:federal:lei:1990-09-11;8078!art3_par1
"PAR","lei_8078_19900911, Art. 3º, § 2º",18,19,"[ Dispõe sobre a proteção do consumidor e dá outras providências. | DOS DIREITOS DO CONSUMIDOR | DISPOSIÇÕES GERAIS | ] Serviço é qualquer atividade fornecida no mercado de consumo, mediante remuneração, inclusive as de natureza bancária, financeira, de crédito e securitária, salvo as decorrentes das relações de caráter trabalhista.",urn:lex:br:federal:lei:1990-09-11;8078!art3_par2
"CPT","lei_8078_19900911, Art. 4º, caput",24,53,"[ Dispõe sobre a proteção do consumidor e dá outras providências. | DOS DIREITOS DO CONSUMIDOR | DA POLÍTICA NACIONAL DE RELAÇÕES DE CONSUMO | ] A Política Nacional das Relações de Consumo tem por objetivo o atendimento das necessidades dos consumidores, o respeito à sua dignidade, saúde e segurança, a proteção de seus interesses econômicos, a melhoria da sua qualidade de vida, bem como a transparência e harmonia das relações de consumo, atendidos os seguintes princípios: (“Caput” do artigo com redação dada pela Lei nº 9.008, de 21.3.1995) reconhecimento da vulnerabilidade do consumidor no mercado de consumo; ação governamental no sentido de proteger efetivamente o consumidor: por iniciativa direta; por incentivos à criação e desenvolvimento de associações representativas; pela presença do Estado no mercado de consumo; pela garantia dos produtos e serviços com padrões adequados de qualidade, segurança, durabilidade e desempenho. harmonização dos interesses dos participantes das relações de consumo e compatibilização da proteção do consumidor com a necessidade de desenvolvimento econômico e tecnológico, de modo a viabilizar os princípios nos quais se funda a ordem econômica (art. 170, da Constituição Federal), sempre com base na boa-fé e equilíbrio nas relações entre consumidores e fornecedores; educação e informação de fornecedores e consumidores, quanto aos seus direitos e deveres, com vistas à melhoria do mercado de consumo; incentivo à criação pelos fornecedores de meios eficientes de controle de qualidade e segurança de produtos e serviços, assim como de mecanismos alternativos de solução de conflitos de consumo; coibição e repressão eficientes de todos os abusos praticados no mercado de consumo, inclusive a concorrência desleal e utilização indevida de inventos e criações industriais das marcas e nomes comerciais e signos distintivos, que possam causar prejuízos aos consumidores; racionalização e melhoria dos serviços públicos; estudo constante das modificações do mercado de consumo; fomento de ações direcionadas à educação financeira e ambiental dos consumidores; (Inciso acrescido pela Lei nº 14.181, de 1º/7/2021) prevenção e tratamento do superendividamento como forma de evitar a exclusão social do consumidor. (Inciso acrescido pela Lei nº 14.181, de 1º/7/2021)",urn:lex:br:federal:lei:1990-09-11;8078!art4_cpt
"CPT","lei_8078_19900911, Art. 5º, caput",56,71,"[ Dispõe sobre a proteção do consumidor e dá outras providências. | DOS DIREITOS DO CONSUMIDOR | DA POLÍTICA NACIONAL DE RELAÇÕES DE CONSUMO | ] Para a execução da Política Nacional das Relações de Consumo, contará o poder público com os seguintes instrumentos, entre outros: manutenção de assistência jurídica, integral e gratuita para o consumidor carente; instituição de Promotorias de Justiça de Defesa do Consumidor, no âmbito do Ministério Público; criação de delegacias de polícia especializadas no atendimento de consumidores vítimas de infrações penais de consumo; criação de Juizados Especiais de Pequenas Causas e Varas Especializadas para a solução de litígios de consumo; concessão de estímulos à criação e desenvolvimento das Associações de Defesa do Consumidor. instituição de mecanismos de prevenção e tratamento extrajudicial e judicial do superendividamento e de proteção do consumidor pessoa natural; (Inciso acrescido pela Lei nº 14.181, de 1º/7/2021) instituição de núcleos de conciliação e mediação de conflitos oriundos de superendividamento. (Inciso acrescido pela Lei nº 14.181, de 1º/7/2021)",urn:lex:br:federal:lei:1990-09-11;8078!art5_cpt
"PAR","lei_8078_19900911, Art. 5º, § 1º",72,73,"[ Dispõe sobre a proteção do consumidor e dá outras providências. | DOS DIREITOS DO CONSUMIDOR | DA POLÍTICA NACIONAL DE RELAÇÕES DE CONSUMO | ] (VETADO).",urn:lex:br:federal:lei:1990-09-11;8078!art5_par1
"PAR","lei_8078_19900911, Art. 5º, § 2º",74,75,"[ Dispõe sobre a proteção do consumidor e dá outras providências. | DOS DIREITOS DO CONSUMIDOR | DA POLÍTICA NACIONAL DE RELAÇÕES DE CONSUMO | ] (VETADO).",urn:lex:br:federal:lei:1990-09-11;8078!art5_par2
"CPT","lei_8078_19900911, Art. 6º, caput",80,107,"[ Dispõe sobre a proteção do consumidor e dá outras providências. | DOS DIREITOS DO CONSUMIDOR | DOS DIREITOS BÁSICOS DO CONSUMIDOR | ] São direitos básicos do consumidor: a proteção da vida, saúde e segurança contra os riscos provocados por práticas no fornecimento de produtos e serviços considerados perigosos ou nocivos; a educação e divulgação sobre o consumo adequado dos produtos e serviços, asseguradas a liberdade de escolha e a igualdade nas contratações; a informação adequada e clara sobre os diferentes produtos e serviços, com especificação correta de quantidade, características, composição, qualidade, tributos incidentes e preço, bem como sobre os riscos que apresentem; (Inciso com redação dada pela Lei nº 12.741, de 8.12.2012, publicada no DOU de 10.12.2012, em vigor 6 meses após a data de publicação) a proteção contra a publicidade enganosa e abusiva, métodos comerciais coercitivos ou desleais, bem como contra práticas e cláusulas abusivas ou impostas no fornecimento de produtos e serviços; a modificação das cláusulas contratuais que estabeleçam prestações desproporcionais ou sua revisão em razão de fatos supervenientes que as tornem excessivamente onerosas; a efetiva prevenção e reparação de danos patrimoniais e morais, individuais, coletivos e difusos; o acesso aos órgãos judiciários e administrativos com vistas à prevenção ou reparação de danos patrimoniais e morais, individuais, coletivos ou difusos, assegurada a proteção Jurídica, administrativa e técnica aos necessitados; a facilitação da defesa de seus direitos, inclusive com a inversão do ônus da prova, a seu favor, no processo civil, quando, a critério do juiz, for verossímil a alegação ou quando for ele hipossuficiente, segundo as regras ordinárias de experiências; (VETADO); a adequada e eficaz prestação dos serviços públicos em geral. a garantia de práticas de crédito responsável, de educação financeira e de prevenção e tratamento de situações de superendividamento, preservado o mínimo existencial, nos termos da regulamentação, por meio da revisão e da repactuação da dívida, entre outras medidas; (Inciso acrescido pela Lei nº 14.181, de 1º/7/2021) a preservação do mínimo existencial, nos termos da regulamentação, na repactuação de dívidas e na concessão de crédito; (Inciso acrescido pela Lei nº 14.181, de 1º/7/2021) a informação acerca dos preços dos produtos por unidade de medida, tal como por quilo, por litro, por metro ou por outra unidade, conforme o caso. (Inciso acrescido pela Lei nº 14.181, de 1º/7/2021)",urn:lex:br:federal:lei:1990-09-11;8078!art6_cpt
"PAR","lei_8078_19900911, Art. 6º, Parágrafo único.",108,109,"[ Dispõe sobre a proteção do consumidor e dá outras providências. | DOS DIREITOS DO CONSUMIDOR | DOS DIREITOS BÁSICOS DO CONSUMIDOR | ] A informação de que trata o inciso III do caput deste artigo deve ser acessível à pessoa com deficiência, observado o disposto em regulamento. (Parágrafo único acrescido pela Lei nº 13.146, de 6.7.2015, publicada no DOU de 7.7.2015, em vigor 180 dias após a sua publicação)",urn:lex:br:federal:lei:1990-09-11;8078!art6_par1u
"CPT","lei_8078_19900911, Art. 7º, caput",112,113,"[ Dispõe sobre a proteção do consumidor e dá outras providências. | DOS DIREITOS DO CONSUMIDOR | DOS DIREITOS BÁSICOS DO CONSUMIDOR | ] Os direitos previstos neste código não excluem outros decorrentes de tratados ou convenções internacionais de que o Brasil seja signatário, da legislação interna ordinária, de regulamentos expedidos pelas autoridades administrativas competentes, bem como dos que derivem dos princípios gerais do direito, analogia, costumes e eqüidade.",urn:lex:br:federal:lei:1990-09-11;8078!art7_cpt
"PAR","lei_8078_19900911, Art. 7º, Parágrafo único.",114,115,"[ Dispõe sobre a proteção do consumidor e dá outras providências. | DOS DIREITOS DO CONSUMIDOR | DOS DIREITOS BÁSICOS DO CONSUMIDOR | ] Tendo mais de um autor a ofensa, todos responderão solidariamente pela reparação dos danos previstos nas normas de consumo.",urn:lex:br:federal:lei:1990-09-11;8078!art7_par1u
"CPT","lei_8078_19900911, Art. 8º, caput",121,122,"[ Dispõe sobre a proteção do consumidor e dá outras providências. | DOS DIREITOS DO CONSUMIDOR | DA QUALIDADE DE PRODUTOS E SERVIÇOS, DA PREVENÇÃO E DA REPARAÇÃO DOS DANOS | Da Proteção à Saúde e Segurança | ] Os produtos e serviços colocados no mercado de consumo não acarretarão riscos à saúde ou segurança dos consumidores, exceto os considerados normais e previsíveis em decorrência de sua natureza e fruição, obrigando-se os fornecedores, em qualquer hipótese, a dar as informações necessárias e adequadas a seu respeito.",urn:lex:br:federal:lei:1990-09-11;8078!art8_cpt
