Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"CPT","lei_12965_20140423, Art. 1º, caput",3,4,"[ Estabelece princípios, garantias, direitos e deveres para o uso da Internet no Brasil. | DISPOSIÇÕES PRELIMINARES | ] Esta Lei estabelece princípios, garantias, direitos e deveres para o uso da internet no Brasil e determina as diretrizes para atuação da União, dos Estados, do Distrito Federal e dos Municípios em relação à matéria.",urn:lex:br:federal:lei:2014-04-23;12965!art1_cpt
"CPT","lei_12965_20140423, Art. 2º, caput",7,20,"[ Estabelece princípios, garantias, direitos e deveres para o uso da Internet no Brasil. | DISPOSIÇÕES PRELIMINARES | ] A disciplina do uso da internet no Brasil tem como fundamento o respeito à liberdade de expressão, bem como: o reconhecimento da escala mundial da rede; os direitos humanos, o desenvolvimento da personalidade e o exercício da cidadania em meios digitais; a pluralidade e a diversidade; a abertura e a colaboração; a livre iniciativa, a livre concorrência e a defesa do consumidor; e a finalidade social da rede.",urn:lex:br:federal:lei:2014-04-23;12965!art2_cpt
"CPT","lei_12965_20140423, Art. 3º, caput",23,40,"[ Estabelece princípios, garantias, direitos e deveres para o uso da Internet no Brasil. | DISPOSIÇÕES PRELIMINARES | ] A disciplina do uso da internet no Brasil tem os seguintes princípios: garantia da liberdade de expressão, comunicação e manifestação de pensamento, nos termos da Constituição Federal; proteção da privacidade; proteção dos dados pessoais, na forma da lei; preservação e garantia da neutralidade de rede; preservação da estabilidade, segurança e funcionalidade da rede, por meio de medidas técnicas compatíveis com os padrões internacionais e pelo estímulo ao uso de boas práticas; responsabilização dos agentes de acordo com suas atividades, nos termos da lei; preservação da natureza participativa da rede; liberdade dos modelos de negócios promovidos na internet, desde que não conflitem com os demais princípios estabelecidos nesta Lei.",urn:lex:br:federal:lei:2014-04-23;12965!art3_cpt
"PAR","lei_12965_20140423, Art. 3º, Parágrafo único.",41,42,"[ Estabelece princípios, garantias, direitos e deveres para o uso da Internet no Brasil. | DISPOSIÇÕES PRELIMINARES | ] Os princípios expressos nesta Lei não excluem outros previstos no ordenamento jurídico pátrio relacionados à matéria ou nos tratados internacionais em que a República Federativa do Brasil seja parte.",urn:lex:br:federal:lei:2014-04-23;12965!art3_par1u
"CPT","lei_12965_20140423, Art. 4º, caput",45,54,"[ Estabelece princípios, garantias, direitos e deveres para o uso da Internet no Brasil. | DISPOSIÇÕES PRELIMINARES | ] A disciplina do uso da internet no Brasil tem por objetivo a promoção: do direito de acesso à internet a todos; do acesso à informação, ao conhecimento e à participação na vida cultural e na condução dos assuntos públicos; da inovação e do fomento à ampla difusão de novas tecnologias e modelos de uso e acesso; e da adesão a padrões tecnológicos abertos que permitam a comunicação, a acessibilidade e a interoperabilidade entre aplicações e bases de dados.",urn:lex:br:federal:lei:2014-04-23;12965!art4_cpt
"CPT","lei_12965_20140423, Art. 5º, caput",57,74,"[ Estabelece princípios, garantias, direitos e deveres para o uso da Internet no Brasil. | DISPOSIÇÕES PRELIMINARES | ] Para os efeitos desta Lei, considera-se: internet: o sistema constituído do conjunto de protocolos lógicos, estruturado em escala mundial para uso público e irrestrito, com a finalidade de possibilitar a comunicação de dados entre terminais por meio de diferentes redes; terminal: o computador ou qualquer dispositivo que se conecte à internet; endereço de protocolo de internet (endereço IP): o código atribuído a um terminal de uma rede para permitir sua identificação, definido segundo parâmetros internacionais; administrador de sistema autônomo: a pessoa física ou jurídica que administra blocos de endereço IP específicos e o respectivo sistema autônomo de roteamento, devidamente cadastrada no ente nacional responsável pelo registro e distribuição de endereços IP geograficamente referentes ao País; conexão à internet: a habilitação de um terminal para envio e recebimento de pacotes de dados pela internet, mediante a atribuição ou autenticação de um endereço IP; registro de conexão: o conjunto de informações referentes à data e hora de início e término de uma conexão à internet, sua duração e o endereço IP utilizado pelo terminal para o envio e recebimento de pacotes de dados; aplicações de internet: o conjunto de funcionalidades que podem ser acessadas por meio de um terminal conectado à internet; e registros de acesso a aplicações de internet: o conjunto de informações referentes à data e hora de uso de uma determinada aplicação de internet a partir de um determinado endereço IP.",urn:lex:br:federal:lei:2014-04-23;12965!art5_cpt
"CPT","lei_12965_20140423, Art. 6º, caput",77,78,"[ Estabelece princípios, garantias, direitos e deveres para o uso da Internet no Brasil. | DISPOSIÇÕES PRELIMINARES | ] Na interpretação desta Lei serão levados em conta, além dos fundamentos, princípios e objetivos previstos, a natureza da internet, seus usos e costumes particulares e sua importância para a promoção do desenvolvimento humano, econômico, social e cultural.",urn:lex:br:federal:lei:2014-04-23;12965!art6_cpt
"CPT","lei_12965_20140423, Art. 7º, caput",83,116,"[ Estabelece princípios, garantias, direitos e deveres para o uso da Internet no Brasil. | DOS DIREITOS E GARANTIAS DOS USUÁRIOS | ] O acesso à internet é essencial ao exercício da cidadania, e ao usuário são assegurados os seguintes direitos: inviolabilidade da intimidade e da vida privada, sua proteção e indenização pelo dano material ou moral decorrente de sua violação; inviolabilidade e sigilo do fluxo de suas comunicações pela internet, salvo por ordem judicial, na forma da lei; inviolabilidade e sigilo de suas comunicações privadas armazenadas, salvo por ordem judicial; não suspensão da conexão à internet, salvo por débito diretamente decorrente de sua utilização; manutenção da qualidade contratada da conexão à internet; informações claras e completas constantes dos contratos de prestação de serviços, com detalhamento sobre o regime de proteção aos registros de conexão e aos registros de acesso a aplicações de internet, bem como sobre práticas de gerenciamento da rede que possam afetar sua qualidade; não fornecimento a terceiros de seus dados pessoais, inclusive registros de conexão, e de acesso a aplicações de internet, salvo mediante consentimento livre, expresso e informado ou nas hipóteses previstas em lei; informações claras e completas sobre coleta, uso, armazenamento, tratamento e proteção de seus dados pessoais, que somente poderão ser utilizados para finalidades que: justifiquem sua coleta; não sejam vedadas pela legislação; e estejam especificadas nos contratos de prestação de serviços ou em termos de uso de aplicações de internet; consentimento expresso sobre coleta, uso, armazenamento e tratamento de dados pessoais, que deverá ocorrer de forma destacada das demais cláusulas contratuais; exclusão definitiva dos dados pessoais que tiver fornecido a determinada aplicação de internet, a seu requerimento, ao término da relação entre as partes, ressalvadas as hipóteses de guarda obrigatória de registros previstas nesta Lei e na que dispõe sobre a proteção de dados pessoais; (Inciso com redação dada pela Lei nº 13.709, de 14.8.2018, publicada no DOU de 15.8.2018, em vigor 24 meses após a publicação, nos termos da Lei nº 13.853, de 8.7.2019) publicidade e clareza de eventuais políticas de uso dos provedores de conexão à internet e de aplicações de internet; acessibilidade, consideradas as características físico-motoras, perceptivas, sensoriais, intelectuais e mentais do usuário, nos termos da lei; e aplicação das normas de proteção e defesa do consumidor nas relações de consumo realizadas na internet.",urn:lex:br:federal:lei:2014-04-23;12965!art7_cpt
"CPT","lei_12965_20140423, Art. 8º, caput",119,120,"[ Estabelece princípios, garantias, direitos e deveres para o uso da Internet no Brasil. | DOS DIREITOS E GARANTIAS DOS USUÁRIOS | ] A garantia do direito à privacidade e à liberdade de expressão nas comunicações é condição para o pleno exercício do direito de acesso à internet.",urn:lex:br:federal:lei:2014-04-23;12965!art8_cpt
"PAR","lei_12965_20140423, Art. 8º, Parágrafo único.",121,126,"[ Estabelece princípios, garantias, direitos e deveres para o uso da Internet no Brasil. | DOS DIREITOS E GARANTIAS DOS USUÁRIOS | ] São nulas de pleno direito as cláusulas contratuais que violem o disposto no caput, tais como aquelas que: impliquem ofensa à inviolabilidade e ao sigilo das comunicações privadas, pela internet; ou em contrato de adesão, não ofereçam como alternativa ao contratante a adoção do foro brasileiro para solução de controvérsias decorrentes de serviços prestados no Brasil.",urn:lex:br:federal:lei:2014-04-23;12965!art8_par1u
