Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"CPT","res_anatel_777_2025.anexo1, Art. 1º, caput",4,5,"[ DISPOSIÇÕES GERAIS | DA ABRANGÊNCIA E OBJETIVOS | ] Este Regulamento tem por objetivo disciplinar as condições de prestação e fruição dos Serviços de Telecomunicações.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2025-04-28;777!anexo1!art1_cpt
"CPT","res_anatel_777_2025.anexo1, Art. 2º, caput",8,9,"[ DISPOSIÇÕES GERAIS | DA ABRANGÊNCIA E OBJETIVOS | ] A prestação dos Serviços de Telecomunicações é regida pela Lei nº 9.472, de 16 de julho de 1997 (Lei Geral de Telecomunicações – LGT), pela Lei nº 8.078, de 11 de setembro de 1990 (Código de Defesa do Consumidor), por outras leis, por este Regulamento e demais regulamentos, normas e planos, aplicáveis a cada serviço, além do disposto nos instrumentos de outorga celebrados entre as prestadoras e a Agência Nacional de Telecomunicações - Anatel.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2025-04-28;777!anexo1!art2_cpt
"PAR","res_anatel_777_2025.anexo1, Art. 2º, Parágrafo único.",10,11,"[ DISPOSIÇÕES GERAIS | DA ABRANGÊNCIA E OBJETIVOS | ] A prestação dos serviços de radiodifusão sonora e de sons e imagens deve observar os termos dos arts. 211 e 215, I, da Lei nº 9.472, de 1997.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2025-04-28;777!anexo1!art2_par1u
"CPT","res_anatel_777_2025.anexo1, Art. 3º, caput",16,17,"[ DISPOSIÇÕES GERAIS | DAS DEFINIÇÕES | ] Para os efeitos deste Regulamento, aplicam-se as definições constantes do Glossário das Telecomunicações, além de outras adotadas pela legislação e pela regulamentação.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2025-04-28;777!anexo1!art3_cpt
"CPT","res_anatel_777_2025.anexo1, Art. 4º, caput",22,23,"[ DISPOSIÇÕES GERAIS | DA CARACTERIZAÇÃO DOS SERVIÇOS | ] Serviço de telecomunicações é o conjunto de atividades que possibilita a oferta de transmissão, emissão ou recepção, por fio, radioeletricidade, meios ópticos ou qualquer outro processo eletromagnético, de símbolos, caracteres, sinais, escritos, imagens, sons ou informações de qualquer natureza.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2025-04-28;777!anexo1!art4_cpt
"PAR","res_anatel_777_2025.anexo1, Art. 4º, § 1º",24,25,"[ DISPOSIÇÕES GERAIS | DA CARACTERIZAÇÃO DOS SERVIÇOS | ] É admitida a prestação dos serviços de telecomunicações somente em mercado de atacado, situação em que são dispensadas as obrigações definidas na regulamentação da Anatel relacionadas ao mercado de varejo.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2025-04-28;777!anexo1!art4_par1
"PAR","res_anatel_777_2025.anexo1, Art. 4º, § 2º",26,27,"[ DISPOSIÇÕES GERAIS | DA CARACTERIZAÇÃO DOS SERVIÇOS | ] É admitida a obtenção de autorização de prestação de serviço de telecomunicações com o objetivo exclusivo de promover ofertas de compartilhamento de infraestrutura ou recursos de rede, inclusive radiofrequências, em regime de exploração industrial, situação em que são dispensadas as obrigações definidas na regulamentação da Anatel relacionadas à prestação daquele serviço de telecomunicações a usuários finais.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2025-04-28;777!anexo1!art4_par2
"PAR","res_anatel_777_2025.anexo1, Art. 4º, § 3º",28,29,"[ DISPOSIÇÕES GERAIS | DA CARACTERIZAÇÃO DOS SERVIÇOS | ] Para a prestação dos serviços de telecomunicações que utilizam radiofrequências, é admitido o uso de infraestrutura terrestre ou satelital, respeitada a atribuição das radiofrequências a serem utilizadas, salvo em casos de proibição expressa.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2025-04-28;777!anexo1!art4_par3
"CPT","res_anatel_777_2025.anexo1, Art. 5º, caput",32,33,"[ DISPOSIÇÕES GERAIS | DA CARACTERIZAÇÃO DOS SERVIÇOS | ] Quanto ao regime jurídico de sua prestação, os serviços de telecomunicações classificam-se em públicos e privados.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2025-04-28;777!anexo1!art5_cpt
"PAR","res_anatel_777_2025.anexo1, Art. 5º, § 1º",34,35,"[ DISPOSIÇÕES GERAIS | DA CARACTERIZAÇÃO DOS SERVIÇOS | ] Serviços de telecomunicações explorados no regime público são aqueles cuja existência, universalização e continuidade a própria União compromete-se a assegurar.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2025-04-28;777!anexo1!art5_par1
"PAR","res_anatel_777_2025.anexo1, Art. 5º, § 2º",36,37,"[ DISPOSIÇÕES GERAIS | DA CARACTERIZAÇÃO DOS SERVIÇOS | ] Os serviços de telecomunicações explorados no regime privado não estão sujeitos a obrigações de universalização e continuidade, nem prestação assegurada pela União.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2025-04-28;777!anexo1!art5_par2
"CPT","res_anatel_777_2025.anexo1, Art. 6º, caput",40,41,"[ DISPOSIÇÕES GERAIS | DA CARACTERIZAÇÃO DOS SERVIÇOS | ] Quanto à abrangência dos interesses a que atendem, os serviços de telecomunicações classificam-se em serviços de interesse coletivo e serviços de interesse restrito.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2025-04-28;777!anexo1!art6_cpt
"PAR","res_anatel_777_2025.anexo1, Art. 6º, § 1º",42,43,"[ DISPOSIÇÕES GERAIS | DA CARACTERIZAÇÃO DOS SERVIÇOS | ] Serviço de telecomunicações de interesse coletivo é aquele cuja prestação deve ser proporcionada pela prestadora a qualquer interessado na sua fruição, em condições não discriminatórias, observados os requisitos da regulamentação.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2025-04-28;777!anexo1!art6_par1
"PAR","res_anatel_777_2025.anexo1, Art. 6º, § 2º",44,45,"[ DISPOSIÇÕES GERAIS | DA CARACTERIZAÇÃO DOS SERVIÇOS | ] Serviço de telecomunicações de interesse restrito é aquele destinado ao uso do próprio executante ou prestado a determinados grupos de usuários, selecionados pela prestadora mediante critérios por ela estabelecidos, observados os requisitos da regulamentação.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2025-04-28;777!anexo1!art6_par2
"CPT","res_anatel_777_2025.anexo1, Art. 7º, caput",48,49,"[ DISPOSIÇÕES GERAIS | DA CARACTERIZAÇÃO DOS SERVIÇOS | ] É vedada, a uma mesma pessoa jurídica, a exploração, de forma direta ou indireta, de uma mesma modalidade de serviço nos regimes público e privado, salvo em regiões, localidades ou áreas de prestação do serviço distintas, conforme definido na regulamentação específica.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2025-04-28;777!anexo1!art7_cpt
